ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Входной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;2.1;240;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Наполнительный;50;80;Кран шаровой;АЗТПА, Россия;1983;1986;3.4;154С;130572;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Выходной;500;80;Кран шаровой;Пензтяжпромарматура, Россия;2015;2019;3.2;О123555;130572;20;Не требуется;;;Надземное;Ручной с механическим редуктором;Механик, Россия;2019;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;выпускной;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;3.3;811;130579;;Не требуется;;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;80;100;Кран шаровой;Seikmann Econosto, Германия;2012;2013;3.63;35313-040-51;;30;Не требуется;7345;ASTM A350 LF2;Надземное;Ручной (ручка, рычаг, маховик);Seikmann Econosto, Германия;2013;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Входной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;3.1;88;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;100;160;Задвижка клиновая;Омский завод транспортного машиностроения, Россия;2003;2012;3.61;30Э2;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Омский завод транспортного машиностроения, Россия;2012;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;100;160;Задвижка клиновая;Омский завод транспортного машиностроения, Россия;2003;2012;3.62;15Э2;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Омский завод транспортного машиностроения, Россия;2012;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Наполнительный;50;160;Кран шаровой;АЗТПА, Россия;1983;1986;4.4;106C;130572;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Выходной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;4.2;108;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;выпускной;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;4.3;812;130580;;Не требуется;;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;80;80;Кран шаровой;Яргазарматура, Россия;2010;2012;4.63;2102;;30;Не требуется;ЯГТ 80ПЦА.00.00.ПС;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);Яргазарматура, Россия;2012;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Входной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;4.1;121;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Выходной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;5.2;112;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Входной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;5.1;85;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;100;160;Задвижка клиновая;Благовещенский АЗ, Россия;2014;2017;5.61;2176;;20;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Благовещенский АЗ, Россия;2017;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;100;160;Задвижка клиновая;Благовещенский АЗ, Россия;2014;2017;5.62;2177;;20;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Благовещенский АЗ, Россия;2017;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;выпускной;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;5.3;816;130581;;Не требуется;;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;80;80;Кран шаровой;Волгограднефтемаш, Россия;2012;2013;5.63;343;;20;Не требуется;КШ 1.80.16.00.00 05;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);Волгограднефтемаш, Россия;2013;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Наполнительный;50;80;Кран шаровой;АЗТПА, Россия;1983;1986;5.4;80C;130572;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Входной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;6.1;103;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Выходной;500;80;Кран шаровой;АЗТПА, Россия;1983;1986;6.2;104;130572;30;Нет;МА 39095-300;09Г2С;Надземное;Пневмогидравлический;Днепротяжбуммаш, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Дренажный;80;80;Кран шаровой;Волгограднефтемаш, Россия;2012;2013;6.63;344;;20;Не требуется;КШ 1.80.16.00.00 05;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);Волгограднефтемаш, Россия;2013;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;Наполнительный;50;80;Кран шаровой;АЗТПА, Россия;1983;1986;6.4;106Р;130572;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Пылеуловитель;выпускной;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;6.3;814;130582;;Не требуется;;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;21.5а;1ЛЗ;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;свечной;50;80;Кран шаровой;Яргазарматура, Россия;2016;2016;51;163;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Выпускной (свеча);50;80;Кран шаровой;Яргазарматура, Россия;2016;2016;21.5;2253;;30;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Выходной;150;80;Кран шаровой;Яргазарматура, Россия;2016;2016;21.2;811;;30;Не требуется;;;Надземное;Ручной с механическим редуктором;Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Входной;150;80;Кран шаровой;Яргазарматура, Россия;2016;2016;21.1;803;;30;Не требуется;;;Надземное;Ручной с механическим редуктором;Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;21.5б;2Н10;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;свечной;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;22.5б;8Н5;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;свечной;50;80;Кран шаровой;Яргазарматура, Россия;2016;2016;52;159;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Входной;150;80;Кран шаровой;Яргазарматура, Россия;2016;2016;22.2;826;;30;Не требуется;;;Надземное;Ручной с механическим редуктором;Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;Входной;150;80;Кран шаровой;Яргазарматура, Россия;2016;2016;22.1;814;;30;Не требуется;;;Надземное;Ручной с механическим редуктором;Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;свечной;50;80;Кран шаровой;Яргазарматура, Россия;2016;2016;22.5;2289;;30;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);Яргазарматура, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Адсорбер / абсорбер;свечной;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;22.5а;4К15;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выходной;100;80;Кран шаровой;АЗТПА, Россия;1983;1986;11.2;565;;20;Не требуется;МА 39002-100-01ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;11.3а;10895;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;11.3б;10896;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Обводной;100;80;Кран шаровой;АЗТПА, Россия;1983;1986;11.4;717;;20;Не требуется;МА 39002-100-01ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;80;Кран шаровой;АЗТПА, Россия;1983;1986;11.5;10897;;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Входной;100;80;Кран шаровой;АЗТПА, Россия;1983;1986;11.1;367;;20;Не требуется;МА 39002-100-01ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Дренажный;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;11.6;10898;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;12.3б;10900;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;12.3а;10899;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Дренажный;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;12.6;10902;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;80;Кран шаровой;АЗТПА, Россия;1983;1986;12.5;10901;;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Входной;100;80;Кран шаровой;АЗТПА, Россия;1983;1986;12.1;378;;20;Не требуется;МА 39002-100-01ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выходной;100;80;Кран шаровой;АЗТПА, Россия;1983;1986;12.2;734;;20;Не требуется;МА 39002-100-01ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;13.3б;10904;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;13.3а;10903;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Дренажный;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;13.6;10906;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выходной;150;80;Кран шаровой;Тяжпромарматура АО, Россия;2016;2016;13.2;89;;30;Не требуется;МА 39208М-150;09Г2С;Надземное;Ручной с механическим редуктором;Тяжпромарматура АО, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Входной;150;80;Кран шаровой;Тяжпромарматура АО, Россия;2016;2016;13.1;110;;30;Не требуется;МА 39208М-150;09Г2С;Надземное;Ручной с механическим редуктором;Тяжпромарматура АО, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;80;Кран шаровой;АЗТПА, Россия;1983;1986;13.5;10905;;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;14.3а;10907;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;14.3б;10908;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выпускной (свеча);50;80;Кран шаровой;АЗТПА, Россия;1983;1986;14.5;10909;;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Выходной;150;80;Кран шаровой;Тяжпромарматура АО, Россия;2016;2016;14.2;113;;30;Не требуется;МА 39208М-150;09Г2С;Надземное;Ручной с механическим редуктором;Тяжпромарматура АО, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Входной;150;80;Кран шаровой;Тяжпромарматура АО, Россия;2016;2016;14.1;34;;30;Не требуется;МА 39208М-150;09Г2С;Надземное;Ручной с механическим редуктором;Тяжпромарматура АО, Россия;2016;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Газосепаратор;Дренажный;50;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;14.6;10910;;;Не требуется;SCS13T;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Емкость;Входной;150;80;Кран шаровой;АЗТПА, Россия;1983;1986;1.70;154;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Емкость;Дренажный;100;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;1.73;1Н5;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Емкость;предохранительный;100;10;Клапан предохранительный;АЗТПА, Россия;1983;1986;405;405;;;Не требуется;;;Надземное;без привода;;;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Емкость;предохранительный;200;10;Клапан предохранительный;АЗТПА, Россия;1983;1986;405;405;;;Не требуется;;;Надземное;без привода;;;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;Емкость;Выпускной (свеча);150;160;Задвижка клиновая;АЗТПА, Россия;1983;1986;1.72;3К18;;;Не требуется;;;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;ПТПГ;Выходной;100;80;Кран шаровой;Яргазарматура, Россия;2017;2019;72.2;2284;;30;Да;10ЛС650ПУ;09Г2С;Надземное;Пневмогидравлический;Яргазарматура, Россия;2019;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;ПТПГ;Входной;100;80;Кран шаровой;Яргазарматура, Россия;2016;2019;72.1;2184;;30;Да;10ЛС650ПУ;09Г2С;Надземное;Пневматический;Яргазарматура, Россия;2019;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;75;Кран шаровой;Грове, Италия;1983;1986;1.1;1286;130583;;Не требуется;В45;A-350-LLC Mod.;Надземное;Ручной с механическим редуктором;Ледиин, Италия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;1.3;554;130583;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;1.2;1143;130583;;Не требуется;СИР 496.00.00;;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;10.1;2322-001/13;130592;;Не требуется;СИР 496.00.00;;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;10.3;2271;130592;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;10.2;2335;130592;;Не требуется;СИР 496.00.00;;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;11.3;2262;130593;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;11.2;2308;130593;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;11.1;102850;130593;;Не требуется;В45;A-350-LLC Mod.;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;12.3;2248;130594;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;12.1;102849;130594;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;12.2;2309;130594;;Не требуется;В45;A-350-LLC Mod.;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;2.3;1453;130584;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;75;Кран шаровой;Грове, Италия;1983;1986;2.1;2328;130584;;Не требуется;В45;A-350-LLC Mod.;Надземное;Ручной с механическим редуктором;Ледиин, Италия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;2.2;2453;130584;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;3.1;1027;130585;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;3.3;539;130585;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;3.2;2323;130585;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;4.3;861;130586;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;4.2;2317;130586;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;4.1;1403;130586;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;5.2;2316;130587;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;5.3;2239;130587;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;5.1;2319;130587;;Не требуется;СИР 496.00.00;;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;6.1;2313;130588;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;6.3;2280;130588;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;6.2;1332;130588;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Выходной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;7.2;2354;130589;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;свечной(ая);50;80;Кран шаровой;АЗТПА, Россия;1986;1986;7.3;1992;130589;25;Не требуется;МА39002-05ХЛ;09Г2С;Надземное;Ручной (ручка, рычаг, маховик);АЗТПА, Россия;1986;
ЛПУ МГ Бобровское;КС Бобровская, цех №4;АВО газа;Входной;400;80;Кран шаровой;Черновицкий МЗ, Украина;1983;1986;7.1;2310;130589;;Не требуется;СИР 496.00.00;09Г2С;Надземное;Ручной с механическим редуктором;Черновицкий МЗ, Украина;1986;Нормативный срок службы 300 циклов.
